,anger,fear,joy,love,sadness,surprise
still,0.6563968895393849,1.3068276237081906,0.6295956645593964,0.9403611769552903,1.0947855558880162,1.8028809622237554
sympathy,-0.6185438703368623,-0.4274955773287962,0.3724351864965338,1.097481492778573,0.8569197355500305,-5.363058635325941
explore,-0.9252949698619398,-0.7342466768538736,1.4424225404940436,-0.20210981517363813,-1.0300008535073033,0.9884017479007766
endure,-6.461310506797877,0.3879492689619846,-0.12973506922896538,1.9129263390693534,0.6747630778893279,-4.54761378903516
kick,0.23749030857225037,0.10733023484002867,0.68151468743041,0.9606754632605521,0.5166826700223399,0.8335719243186869
distracted,2.9919601272127467,-6.2702622137898105,-1.122575277656099,-5.738125352109575,-7.558856598870374,-4.54761378903516
exhibition,-6.088316980270104,-5.897268687262038,0.8258264428795805,1.2930796571699923,0.46518861883632684,-4.174620262507387
scan,-6.088316980270104,0.7609427954897569,-0.7495817511283267,1.2930796571699923,0.46518861883632684,2.4835912202444073
road,0.6568748932761906,-0.14848354899173477,0.33559864561996317,1.380060047964492,0.14309155545995805,1.5741648757629154
statement,1.3851603405814743,0.8411615171540336,-0.2555242797688315,0.7907303932534957,0.2876142485089765,-5.669809734851018
tell,0.7633782010047687,0.8930390144574857,0.7656497316970617,1.0716260192247564,0.8751149110704473,1.1801231237722762
volunteer,-6.461310506797877,-6.2702622137898105,1.1878800327873142,0.9200861306422199,-0.9006451161185791,2.1105976937166346
serenity,1.5627347109088245,-5.897268687262038,0.8258264428795805,-5.365131825581803,-0.5276515895908069,-4.174620262507387
paper,0.592252663779517,0.0482538403520768,0.40870837053866027,-0.0021772835484612525,0.8714450252296065,0.19549407109881975
aside,0.46381665716115483,-0.33797525825791275,0.14074713882712933,1.1870018118494565,0.6838856671049373,-5.273538316255057
fairly,-0.8986966484621507,-0.1250803698733111,1.2988206749729934,0.8208952415021427,-0.4160732510023913,1.0150000693005659
fiction,0.19690097595391828,0.3879492689619846,0.8666716660470264,0.9200861306422199,-0.9006451161185791,-4.54761378903516
drunk,0.19690097595391828,1.380789477389118,-1.122575277656099,-5.738125352109575,1.0886018275845462,-4.54761378903516
local,-1.1732471762799235,-7.640410366023652,0.9536638409226333,1.8603932888517916,0.30221642960696943,-5.917761941269002
hardly,0.29055194028425985,-7.169451457886603,0.7732946295059371,-6.637314596206367,0.773175337744019,1.2114084496198423
universe,0.45985267222726306,0.06833297965455551,1.1367771775631779,0.6004698413347911,-1.2202614054260081,0.7981411959820723
quiet,1.0548984198426885,-0.33422277668150235,0.14985941793019567,1.1943208202747249,0.693357405894999,-6.26262604310578
hall,-5.852018031505724,1.9900819526812696,-0.5132828023639474,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
reassure,-8.786425216222773,-1.9371654404629115,2.0928504953609464,-8.06324006153447,-9.88397130829527,-6.872728498460056
violent,3.397359377699667,-2.463541538323386,-10.632277567693265,-1.9314046766431507,-2.7592957149768162,-0.7408931135687358
communicate,0.900330140596497,-6.5596732575743655,-0.41914611301352045,2.206083280865572,0.385352034104773,-4.837024832819715
rid,1.208289825727836,0.985499369040684,0.6946257796735217,-6.715983446038782,-0.8856630016206531,1.132739599787427
chemo,-6.288161488239599,1.5539384959473965,0.6259819349100866,-5.5649763335512965,0.2653441108668327,-4.374464770476882
embarrass,-0.5719041137797396,-0.3808558207716735,-10.538838793844677,-1.8379659027945638,2.160090653825904,-0.6474543397201489
conscious,0.6638153814138205,-0.13797653400524706,-0.655660872196197,0.39416032767498815,1.14643877887358,-5.073539592002391
regain,1.189741184381052,-6.2702622137898105,0.8666716660470264,-5.738125352109575,0.09219509230855444,-4.54761378903516
weird,-3.7233529797069083,2.701457349574919,-1.885657420255182,-3.0001678250186066,-1.3745118009668318,4.220601138036714
price,-0.9252949698619398,0.8411615171540336,1.0642435526122416,0.7907303932534957,-0.4474328679265301,-5.669809734851018
intensely,-0.09251006783063688,-6.5596732575743655,-0.41914611301352045,0.6306750868576648,1.1203991505402795,1.8211866499320795
radiant,-6.987236309765108,-6.796188016757042,1.9233078723305086,-6.264051155076807,-8.084782401837606,-5.073539592002391
purple,-5.852018031505724,-5.660969738497658,1.475964141339178,-5.128832876817423,-6.949564123578222,2.7198901690087864
examination,-5.852018031505724,0.9972417442541361,0.4795574060631861,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
every,1.0371566838173645,0.4597511602311528,0.894383311028092,0.6294705440754672,0.8082242023823689,0.7503479193128294
associate,0.5698945024816907,1.7537830039168905,-0.7495817511283267,-5.365131825581803,0.46518861883632684,-4.174620262507387
distraction,1.5627347109088245,-5.897268687262038,0.8258264428795805,-5.365131825581803,-0.5276515895908069,-4.174620262507387
ache,-1.368880859854005,-1.7604005524267123,-1.6907556095125391,-0.23185695547048532,2.1534578723350744,-1.030592336099196
election,-5.852018031505724,0.9972417442541361,-0.5132828023639474,1.5293786059343715,0.7014875676007061,-3.9383213137430086
lump,0.8061934512460699,1.9900819526812696,-0.5132828023639474,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
inevitably,1.7990336596732035,0.9972417442541361,-7.171494285115742,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
college,-1.790335913148441,0.9737220778190158,0.6842175909205649,0.922096185242986,0.4211327708632601,1.116201013041409
religious,1.3592628809217326,1.5503111739297986,-0.5427813582690585,0.5070398416021269,-1.313691405158672,1.6975514046765416
disgust,3.2256382755558595,-2.350580136329607,-2.868264474520557,-8.476654757401166,-0.6517275717532558,-7.286143194326752
tradition,0.5698945024816907,-5.897268687262038,0.8258264428795805,-5.365131825581803,0.46518861883632684,-4.174620262507387
sooner,-6.750721550582432,0.09853822517742944,0.5772606222624714,0.6306750868576648,0.385352034104773,1.8211866499320795
depressed,-0.24287548151169747,-2.0410741322067567,-1.562351735121715,-8.167148753278317,2.0825764159055344,-6.976637190203901
another,1.1696631411395852,0.7759892824551046,0.6979701168832696,0.6870259389473939,0.5913458614134489,0.1795906817589337
race,0.7063307651218813,1.218946884557231,0.7077015310088951,0.4313159138563931,-0.06964750052333284,0.625420741654816
hopeless,-1.7147467305590263,-0.9411304519701865,-4.027063192596177,-8.642613267049652,2.26818666265149,-0.7938902212234434
singapore,1.5627347109088245,0.7609427954897569,0.2432584572988071,-5.365131825581803,-0.5276515895908069,-4.174620262507387
dramatic,1.3628902029393302,-6.097113195231532,-0.9494262590978209,1.0932351492004981,0.8479120964476063,-4.374464770476882
body,0.4838831796786184,0.7573465129295758,0.5358551567997619,1.289483374609811,0.790199511328287,0.8966336524891352
journal,-0.4328711569242585,0.7510173445109416,0.5581078999091378,1.283154206191177,0.04499094501115099,-5.177385921913337
lend,0.3700499945121966,-6.097113195231532,0.6259819349100866,2.0860753576276316,-0.7274960975603011,-4.374464770476882
blessing,0.0675452385651942,-0.7342466768538736,0.7426757261849584,1.7871371285294875,-0.033594118231311546,-5.669809734851018
hair,0.9245794910009845,0.46429966445530485,0.6044479137181558,1.3585491879384557,0.06783989208191325,0.9672971319590338
era,-5.852018031505724,-5.660969738497658,1.0621253916439597,2.522218814361505,-6.949564123578222,-3.9383213137430086
raise,0.5835468524144973,-0.8008130485853437,0.6761093544534881,0.7241640215220254,0.22104787677750634,0.9218353761693066
cast,0.9568643236710449,-7.0857070600805905,0.05122681975624576,2.0938882280545648,0.2731569812937658,-5.363058635325941
excited,-8.643628691980222,1.1930780334365545,1.4361729789187279,1.048223255903288,-3.0829633013009246,0.9211197169614227
http,-5.852018031505724,-5.660969738497658,0.4795574060631861,1.5293786059343715,0.7014875676007061,-3.9383213137430086
blessed,0.6638153814138205,-6.796188016757042,0.6619542298200829,1.387000536102122,0.14883727492209634,-5.073539592002391
confuse,0.3989833476808681,2.7352788172909337,-3.7155520571879777,-0.6800504404625252,-0.1846071195662592,2.505067863841671
silently,1.0369888073167064,-6.423014590854156,0.30008053928746237,-5.890877729173921,0.5220107008249824,1.957845316652289
suspicious,-8.516883372352144,3.5663282305178887,-9.83635962596216,-7.793698217663842,-2.956217981672846,-6.603186654589427
heres,-5.852018031505724,-5.660969738497658,1.0621253916439597,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
claim,0.3700499945121966,0.5610982875202628,1.0398206846053046,-5.5649763335512965,-7.385707580312095,2.283746712274913
metaphor,0.8061934512460699,-5.660969738497658,1.0621253916439597,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
afterward,0.3700499945121966,-6.097113195231532,1.3610290513455927,-5.5649763335512965,-0.7274960975603011,-4.374464770476882
ludicrous,-6.987236309765108,-6.796188016757042,-8.306712563375125,-6.264051155076807,1.14643877887358,4.157681588708794
sexy,-7.276755353088657,-7.0857070600805905,1.5083671468656945,1.6800494783593465,-1.71608996240936,-5.363058635325941
wing,0.776694895340959,0.9677431883490253,1.2594375845626362,-6.151171641149668,-7.971902887910467,-4.960660078075253
perceive,-0.09251006783063688,-6.5596732575743655,1.1610233765187365,-6.0275363958941295,0.385352034104773,-4.837024832819715
shouldn,0.0009788668337240344,0.7745951454225637,-1.3184973867762935,0.7241640215220254,0.8980395159910078,2.4972435701772135
hopelessness,0.8061934512460699,0.9972417442541361,-7.171494285115742,-5.128832876817423,1.2840555531814797,-3.9383213137430086
trigger,-6.088316980270104,2.336350989497664,-0.7495817511283267,-5.365131825581803,0.46518861883632684,-4.174620262507387
gold,-5.852018031505724,0.9972417442541361,0.4795574060631861,2.522218814361505,-6.949564123578222,-3.9383213137430086
back,0.931541433949284,0.8894283213074977,0.840473315700229,0.5888728584002528,0.9576142100935308,1.2390208898206438
alcohol,0.19690097595391828,0.3879492689619846,0.4528329163518081,0.9200861306422199,0.09219509230855444,-4.54761378903516
our,0.5761390823288275,0.6021753782592091,1.1130164484430018,1.482141887203426,0.3564247464180516,0.9815416265091189
privilege,-2.044433299325239,-8.511596489068967,1.9440238776585506,0.2541600493709698,-9.800190874149532,-0.1307365815625226
kinda,0.9454402559208408,-0.2402499045936801,-0.07468365189071503,-0.44316015934895114,1.2342322078383896,1.744952907676947
compassion,1.3592628809217326,0.9677431883490253,-1.535621566696192,2.082448035610034,-0.32085119673153867,-4.960660078075253
stunned,-6.461310506797877,-6.2702622137898105,-7.780786760407894,-5.738125352109575,-7.558856598870374,5.09804464337355
staff,1.189741184381052,-6.2702622137898105,0.4528329163518081,0.9200861306422199,0.09219509230855444,-4.54761378903516
directly,2.1453026964895976,-5.897268687262038,0.8258264428795805,-5.365131825581803,-7.185863072342602,-4.174620262507387
choke,-5.852018031505724,-5.660969738497658,-7.171494285115742,-5.128832876817423,1.6978943028766977,2.7198901690087864
such,0.9831764783984646,0.3573857977793564,0.9931709255303591,0.8895226594595917,0.45740915367107426,1.2731942115665946
stay,0.35524069755850357,0.661673801578731,0.9093596646373981,0.49406384894988103,0.5789017733786601,0.686375406070506
attack,2.1934592543035545,1.8705519224862504,-1.4421915669635281,-7.0505818498441375,-0.6376934198452345,-5.860070286769723
exist,0.760762789417508,0.5379723327303559,0.025049290063755794,1.4839479441058094,0.46902890490071336,-5.972998919274696
ok,-1.2273213116922104,-1.4501117683793625,1.8591608530003527,-0.18292779026362066,-0.6269205835018328,-1.3028715376326194
white,0.14684811786260904,-7.895723265889027,0.8237726231985235,-0.7053749214569969,0.9202811025947782,0.48513664161741804
ol,0.8061934512460699,-5.660969738497658,1.0621253916439597,-5.128832876817423,-6.949564123578222,2.7198901690087864
speed,-0.09251006783063688,0.09853822517742944,-1.4119863214406543,0.6306750868576648,1.1203991505402795,1.8211866499320795
kill,1.1532340354803032,0.8596784876729547,-0.16624221812971413,0.07420024733691027,0.8324377451028165,-6.386339880767603
gear,1.3592628809217326,0.9677431883490253,-0.5427813582690585,0.5070398416021269,0.26171678884923477,-4.960660078075253
youll,-0.09251006783063688,1.091378433604563,1.1610233765187365,0.6306750868576648,-7.848267642654929,-4.837024832819715
selfish,3.178367812687448,-2.6164540048183653,-1.5539688534770584,-0.09507019943500465,-1.3320386919395386,-7.55201706281551
group,-0.01787296608745136,0.8501669661341165,0.730844433780369,0.9678665761168274,0.5606717411610997,-7.072843041519944
reflection,-6.461310506797877,-6.2702622137898105,0.8666716660470264,1.9129263390693534,0.09219509230855444,-4.54761378903516
occasionally,-6.750721550582432,0.09853822517742944,0.5772606222624714,-6.0275363958941295,0.7991907837999912,1.8211866499320795
moronic,-6.461310506797877,-6.2702622137898105,-7.780786760407894,-5.738125352109575,2.086801833538336,-4.54761378903516
boundary,-6.288161488239599,1.5539384959473965,0.04341394932931271,-5.5649763335512965,0.8479120964476063,-4.374464770476882
bright,-7.187235034017774,0.6548649501692211,0.9465593463828321,-6.4640498793294725,0.3626773003646491,1.3846731664967376
fill,-0.5528055394630704,0.05208150324021414,0.7086809960734863,0.5842183649204494,0.9306111576110062,-0.21451701570826148
neighbor,-6.088316980270104,-5.897268687262038,1.2396651925747986,-5.365131825581803,-0.5276515895908069,2.4835912202444073
fan,0.18224157697243598,0.05208150324021414,1.0621437983912998,1.1679811191767144,-0.0685880124817314,-0.21451701570826148
shirt,-0.6185438703368623,-7.0857070600805905,1.2191516891148642,0.10464128435143928,-0.14068176840145258,1.295152847425854
bold,0.8061934512460699,0.9972417442541361,1.0621253916439597,-5.128832876817423,-6.949564123578222,-3.9383213137430086
stupid,0.6723775017033069,-0.9000748377568037,-0.9270249371392777,-2.678393286519982,1.9944733431471897,-8.146093206197362
critical,0.3700499945121966,1.5539384959473965,0.04341394932931271,-5.5649763335512965,-0.7274960975603011,2.283746712274913
honestly,0.9914244592598486,0.7678356123758193,0.17409519560758221,1.130247610651226,0.5564007481302692,0.908720418076633
behaviour,0.8061934512460699,0.9972417442541361,0.4795574060631861,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
devote,-8.176322760868498,-0.33422277668150235,-1.8447473232995861,3.714907662043894,-1.0402491761812926,-6.26262604310578
treat,1.09057393319222,-0.3009397830504276,0.7091225121006581,1.399121947988426,0.10841265213188371,0.42530190642823085
black,0.05729691589120487,-0.33422277668150235,1.1489585780377425,-0.7949261234284005,-0.04264767222980914,1.3884256480731478
timid,-7.583506452613734,3.500084657042884,-8.902982706223751,-6.860321297925433,-8.681052544686231,-5.669809734851018
cake,-0.09251006783063688,-6.5596732575743655,1.1610233765187365,0.6306750868576648,-0.19721595147600054,-4.837024832819715
thin,0.776694895340959,0.9677431883490253,0.7748337437472214,-6.151171641149668,-0.32085119673153867,-4.960660078075253
slutty,-6.987236309765108,-6.796188016757042,-8.306712563375125,3.9659692806288276,-8.084782401837606,-5.073539592002391
orange,-6.461310506797877,0.3879492689619846,1.1878800327873142,1.9129263390693534,-7.558856598870374,-4.54761378903516
april,0.3700499945121966,-6.097113195231532,0.04341394932931271,1.0932351492004981,0.8479120964476063,-4.374464770476882
frustration,-0.12271531335351062,-0.9245072287725778,0.13797792256872907,-7.0505818498441375,1.3587073391006976,0.7981411959820723
defeat,-0.6814421836158312,-1.0729618761885384,-2.5834864228066223,-8.191876705687232,2.1551237886552137,-7.0013651426128165
background,-0.32902482701331337,-0.13797653400524706,0.9245086173360599,0.39416032767498815,0.14883727492209634,-5.073539592002391
baseball,-5.852018031505724,-5.660969738497658,0.4795574060631861,-5.128832876817423,1.2840555531814797,-3.9383213137430086
eager,-1.528967571384456,-8.988970969555318,2.0753344991642284,-8.456834107875084,-3.619353871884087,-0.6081110620488733
hide,0.38686485007067645,0.8404675305947196,0.6504300648861389,1.110050004758978,0.13603526061650908,-0.009893742610020838
hence,-0.09251006783063688,-6.5596732575743655,0.1634218725672532,1.6235152952847984,0.7991907837999912,-4.837024832819715
plate,0.5698945024816907,0.7609427954897569,0.2432584572988071,-5.365131825581803,-0.5276515895908069,2.4835912202444073
face,0.523160057414656,0.5443834770327032,0.7056657232953052,1.4686231928697275,0.6127915277630983,0.8534954899822814
taste,0.5151393866466851,-0.2902190556212405,0.7782251422873814,1.822087295591252,-0.26119833868552444,-6.218622322045519
process,0.4517834208430649,1.319823353064633,0.26823912760220814,1.1749685755313666,-0.16115883041401768,1.6304330221702752
guilt,1.3068715531416149,-0.4966868950801005,-0.20499249886648951,0.6180179521809084,0.9090722753782026,0.23312132124741594
bottle,1.0369888073167064,0.23519689189763873,-0.2824874462933112,-5.890877729173921,0.9358494505202005,-4.7003661660995055
pale,-6.088316980270104,0.7609427954897569,1.2396651925747986,1.2930796571699923,-7.185863072342602,-4.174620262507387
base,0.1013006369514668,0.7061876796547514,0.6528034601461165,1.559532908075275,-0.26119833868552444,0.4395891607062758
document,-6.461310506797877,1.9633574629698918,0.4528329163518081,-5.738125352109575,0.09219509230855444,-4.54761378903516
cop,-6.614062883862222,2.224443835600764,-0.2824874462933112,0.767333753577874,-0.060557284755791294,-4.7003661660995055
pic,-0.5290235512659789,-0.33797525825791275,0.14074713882712933,-6.4640498793294725,0.6838856671049373,2.9600813605046445
genuine,-5.852018031505724,-5.660969738497658,1.0621253916439597,-5.128832876817423,0.7014875676007061,-3.9383213137430086
accomplish,0.1013006369514668,-0.2902190556212405,1.3627871724880234,-7.4091338851199335,-0.26119833868552444,0.4395891607062758
anniversary,-6.088316980270104,0.7609427954897569,-0.7495817511283267,2.285919865597126,0.46518861883632684,-4.174620262507387
routine,-7.513342136945686,0.9113258328220822,0.8128400418530067,-6.790156982257384,0.8423824049924398,-5.599645419182969
single,0.7553245244420924,-0.46566593819884944,0.6047723043296409,1.4785096791303938,0.5638282615815731,-6.976637190203901
actual,1.2869586755602513,-0.5112399751348078,0.2886907886905222,2.010143830248553,-0.8069941517882377,-5.446803033131952
medicine,0.5599690515028753,1.7474240797869331,-0.7595072021071422,0.2903139977640432,0.45882969470636953,-5.177385921913337
beside,0.0009788668337240344,0.7745951454225637,0.4837215560554011,0.7241640215220254,-0.10016048996278182,1.9146755845964403
gratitude,-0.7022882681428742,-7.169451457886603,0.7732946295059371,2.010143830248553,-0.8069941517882377,2.2042486580469762
quite,0.5992555990973796,1.0872089616215912,1.0927159816848493,0.5153948592629184,0.5015034518876488,0.8439997239959608
cyber,0.8061934512460699,-5.660969738497658,-0.5132828023639474,2.522218814361505,-6.949564123578222,2.7198901690087864
eye,0.8114249897264367,1.16284867371967,0.7615413387802504,0.9070414723157222,0.27000081417152416,-0.3559940269953035
screen,-6.461310506797877,1.9633574629698918,-0.12973506922896538,-5.738125352109575,0.6747630778893279,-4.54761378903516
appearance,-6.874356795837969,1.5503111739297986,0.7748337437472214,0.5070398416021269,-1.313691405158672,1.6975514046765416
option,0.5202273571239232,-0.8641325438759179,0.6127898591629138,0.6608445262314511,0.15772838148693177,1.851356089305866
animal,1.4553246562495226,0.32875784724130874,0.6204522434549199,-0.13194549950558973,-0.3772685522584815,-5.599645419182969
neither,2.062151979794976,1.2550002668492521,-0.6693630294640499,-0.20210981517363813,-0.4474328679265301,-5.669809734851018
presence,0.19891103055468454,0.3899593235627507,0.6842175909205649,1.920296191196776,-0.31487230726154797,0.12336080461427519
california,0.3700499945121966,-6.097113195231532,0.6259819349100866,2.0860753576276316,-7.385707580312095,2.283746712274913
father,0.23749030857225037,-0.30650851485518965,0.1793676974726589,1.637667102474054,0.8160350158208017,0.8335719243186869
online,1.1372081341634899,0.5932093107360497,-0.18226811944652738,-0.45006202159162184,0.7166536813044941,0.740449541482793
transition,-6.461310506797877,0.3879492689619846,1.6724838736027292,-5.738125352109575,-7.558856598870374,-4.54761378903516
writing,-1.3813565669363133,1.120147036515167,1.093196937132693,-7.316382894999807,0.3161564922500178,-6.125871331925391
curtain,-6.088316980270104,1.7537830039168905,0.2432584572988071,1.2930796571699923,-0.5276515895908069,-4.174620262507387
others,0.7197981671923298,0.9697161141509495,0.8593711080845967,1.3175070635417723,0.3589773002350174,0.05153362317954968
girl,0.6728500445456017,0.7997964992211355,0.6108067103568224,1.331933360901371,0.6363779049076088,1.233884789897767
recall,-6.750721550582432,0.09853822517742944,-0.41914611301352045,2.61992203056079,-0.19721595147600054,1.8211866499320795
flat,1.246383366994594,-0.13797653400524706,0.3407458630797947,-6.264051155076807,0.14883727492209634,1.584671890749403
fulfil,-0.4328711569242585,-0.24182286391619223,0.8206622874251147,1.8657221917719502,-0.5375770405696223,-5.177385921913337
further,0.5599690515028753,-0.24182286391619223,0.23689953316884954,0.2903139977640432,0.7800380614466577,-5.177385921913337
exit,0.5698945024816907,2.7501897391928822,-0.7495817511283267,-5.365131825581803,-7.185863072342602,-4.174620262507387
professional,0.29055194028425985,-0.5112399751348078,1.2872502543313071,0.020896886545427495,-0.8069941517882377,-5.446803033131952
perspective,-0.8551306541938912,0.32875784724130874,0.9825649052578352,-0.13194549950558973,0.35777856417702486,-5.599645419182969
medium,-0.6877351880881667,-0.4966868950801005,0.6871421138406828,1.3530650686164147,0.3790503244739457,1.8085295152553231
annoy,3.0304522262006435,-0.419041944043943,-0.9313664847082366,-8.534363508818627,-0.9018241215688039,-7.343851945744213
equal,0.6638153814138205,-0.13797653400524706,0.9245086173360599,1.387000536102122,-1.426570919085811,-5.073539592002391
oppose,0.8061934512460699,-5.660969738497658,0.4795574060631861,1.5293786059343715,-0.29135264082642776,-3.9383213137430086
excuse,0.29055194028425985,-0.5112399751348078,-1.0289243133257577,-6.637314596206367,1.6465529105972028,-5.446803033131952
ya,-6.750721550582432,0.09853822517742944,0.1634218725672532,1.6235152952847984,0.385352034104773,1.8211866499320795
user,-6.088316980270104,0.7609427954897569,1.2396651925747986,-5.365131825581803,-0.5276515895908069,-4.174620262507387
current,0.760762789417508,0.9518110824255741,0.6092114051661087,-0.5052989995973161,-0.33678330265498957,1.6780527719042324
bout,-5.852018031505724,0.9972417442541361,0.4795574060631861,-5.128832876817423,-0.29135264082642776,2.7198901690087864
honour,-8.813192305898818,-8.622144012890752,2.096450661149759,-1.4317956684587216,-9.910738397971315,-6.8994955881361015
wrong,2.602612474581546,0.7068871836439272,-0.896686693869725,-1.7546818560131658,0.372053016659729,0.01839769264202234
cry,0.7005347647492441,1.154457262042898,-0.0026044822573719384,0.10323283852804266,1.1548960674506041,0.29614289765097407
towards,2.017947195196222,-0.18186314987351937,-0.17000086067622341,2.255842882996294,-0.07925552068974716,-8.10487315752758
fly,-1.332372050426935,0.8479231862842567,0.919960648916887,0.9662212982692739,0.14309155545995805,-6.076886815416013
dark,0.7480562842053787,1.6751096553382532,0.012742145697714629,0.473639934942197,0.0649474438304061,1.0815835124358382
catholic,-6.461310506797877,-6.2702622137898105,-1.122575277656099,1.9129263390693534,0.6747630778893279,3.103437902143768
comment,0.8324765125210856,0.4935028546248949,0.9817768963835533,-0.14228515305348788,0.3560306256365341,0.05181967474493494
succeed,-7.091082639676054,0.7510173445109416,1.4048244025274679,-6.367897484987751,-0.5375770405696223,-5.177385921913337
disadvantage,-5.852018031505724,-5.660969738497658,-0.5132828023639474,-5.128832876817423,1.6978943028766977,-3.9383213137430086
yall,1.5627347109088245,0.7609427954897569,-0.7495817511283267,-5.365131825581803,0.46518861883632684,-4.174620262507387
update,1.3707030733662633,-7.0857070600805905,0.3724351864965338,0.10464128435143928,0.5943653480340537,-5.363058635325941
minute,0.6188542902868046,0.4883347568675875,0.6204411200217639,1.0204716185478229,0.5205873912840548,0.7989444259732296
philosophy,1.5627347109088245,-5.897268687262038,-0.7495817511283267,-5.365131825581803,0.46518861883632684,2.4835912202444073
cream,-0.7022882681428742,1.0641682188730994,-0.032517578049765995,2.010143830248553,0.18941258348775392,-5.446803033131952
dollar,0.044148598889572434,0.23519689189763873,0.7139192889826805,-5.890877729173921,-0.060557284755791294,1.957845316652289
irritable,3.4483508931294287,-0.4282793724080438,-10.907470712221336,-8.864809303923018,-10.685540550683816,-7.674297740848602
trouble,-0.609042491842132,-8.069045890012994,-1.3459507598713758,0.11414266284616964,1.8717794131368586,0.3118140174934507
desk,-0.09251006783063688,1.6739464191853366,-8.070197804192448,-6.0275363958941295,1.3829535380562563,-4.837024832819715
india,-6.088316980270104,0.7609427954897569,0.8258264428795805,1.2930796571699923,-0.5276515895908069,-4.174620262507387
tuck,0.19690097595391828,-6.2702622137898105,0.8666716660470264,-5.738125352109575,0.6747630778893279,-4.54761378903516
sentence,0.044148598889572434,-6.423014590854156,0.7139192889826805,-5.890877729173921,-1.053397493182925,3.533253510660196
stem,0.8061934512460699,-5.660969738497658,1.0621253916439597,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
bathroom,1.6195567928974797,1.2280371003247725,-0.2824874462933112,-5.890877729173921,-0.060557284755791294,-4.7003661660995055
product,-0.9620315898889746,0.8091861926513484,0.8820229312283556,1.5633725076310216,0.10475392267313784,-6.699386563305187
storm,1.0463846427419283,1.2374329357499945,0.4619555055674174,-6.4640498793294725,-0.05116144933056926,-5.273538316255057
cold,2.9039648969656082,-1.2414126757360595,-0.5068528321605115,-0.38806744731553616,-0.14060504059849785,-8.16622267743633
sore,0.2939413511667913,-0.09757834140591602,-0.2904877860077199,0.4345585202743195,1.308180829052387,-6.025981607830194
problem,1.1631139650094058,-0.05937415378759977,0.7012146990811287,0.4727627078926355,0.5888555486447405,0.0831047814347932
energized,0.3700499945121966,-6.097113195231532,0.6259819349100866,-5.5649763335512965,0.8479120964476063,-4.374464770476882
personality,-0.8551306541938912,0.9113258328220822,0.9825649052578352,-0.13194549950558973,-0.3772685522584815,1.058566063568825
cramp,1.1425370370836487,0.7510173445109416,0.5581078999091378,-6.367897484987751,0.04499094501115099,-5.177385921913337
attractive,-5.852018031505724,-5.660969738497658,1.475964141339178,-5.128832876817423,-0.29135264082642776,-3.9383213137430086
betrayed,-6.750721550582432,-6.5596732575743655,-1.4119863214406543,-6.0275363958941295,1.9671156531586094,-4.837024832819715
interaction,0.8061934512460699,-5.660969738497658,-0.5132828023639474,-5.128832876817423,1.2840555531814797,-3.9383213137430086
loyal,-8.98653975928266,-8.795491466274594,-3.6478045301408826,4.1621235830509695,-10.084085851355157,-7.072843041519944
affair,0.8061934512460699,0.9972417442541361,-0.5132828023639474,-5.128832876817423,-0.29135264082642776,2.7198901690087864
length,0.3700499945121966,-6.097113195231532,1.0398206846053046,-5.5649763335512965,-0.7274960975603011,2.283746712274913
department,-6.088316980270104,-5.897268687262038,0.2432584572988071,1.2930796571699923,0.46518861883632684,2.4835912202444073
blank,-9.032095231217351,-0.19358851175436442,-1.7041130583724482,-8.308910076529049,2.129219108119908,-0.4601870307028399
shes,0.7610960094837833,1.1039872655143044,1.1774640636585159,0.6375646615537548,-1.5043749519473324,-0.48237908581524397
if,1.0932273010742068,0.9699188702991204,1.0274490626243789,1.0660008897291777,0.8636702591686579,1.2048556363733078
see,0.8333967336706468,1.045200600328993,0.9675057074670601,1.0027441359116942,0.7461619737322159,1.0984471636839297
shout,2.356864384873216,-0.025097020078108562,0.03978662731171517,0.5070398416021269,-7.971902887910467,-4.960660078075253
upcoming,0.5698945024816907,-5.897268687262038,0.8258264428795805,-5.365131825581803,0.46518861883632684,-4.174620262507387
appreciate,-0.4068288598748348,-0.6296193165619872,1.128571040258225,1.63612412719454,0.19357186831554268,-7.140590568567038
though,0.744502753378237,0.7291494800253138,0.9216511204921456,1.1458399428712676,0.784285341186887,0.6267683753197708
rap,1.7990336596732035,-5.660969738497658,-0.5132828023639474,-5.128832876817423,0.7014875676007061,-3.9383213137430086
behavior,1.9955856080635055,-0.8008130485853437,0.4837215560554011,-6.926887669656903,-0.10016048996278182,-5.7363761065824885
conclusion,-0.09251006783063688,0.09853822517742944,0.1634218725672532,0.6306750868576648,0.7991907837999912,-4.837024832819715
attend,-0.06234062845685039,0.7112756501319892,0.6127898591629138,-0.33199568219568265,0.6423322223023465,-5.799695601873062
man,0.6496081324172619,0.7338204317123054,0.7700539482383919,1.025150800239114,0.38811014209491607,0.7585220362040804
world,0.7912821179177285,1.1078248718935393,0.6750919601107312,0.3774881110041826,0.7783938939139657,1.4685326528887273
